v1,v2,v3,v4,v5,x1,x2,x3,x4,x5,x6,x7,x8,z,p,t,mu0,mu1,y,f
-2.1947657238897698,0.7298905992300233,-0.8821646007235758,-0.2653756287449751,-0.5829879840764228,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.7539723534751246,0.2233885296074787,0.0,1.0,0.0,1.0,0.0
-0.10978623659574478,0.19206348593816974,0.07240814998334015,-0.6589573885415336,1.4918842548675666,0.25,0.6,0.25,0.0,0.0,0.0,0.0,1.0,2.205893569909801,0.5512923210065704,0.0,0.0,0.0,0.0,0.0
-3.0622392058462737,1.1715379260929908,0.3471984446252934,-0.6092353204230584,-0.8325105158609828,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,1.5149272449274909,0.3810549856158804,0.0,0.0,0.0,0.0,0.0
-1.68066505022385,-1.004726774120705,0.8930928672512531,-0.8067067520391811,0.02900748603108292,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.25692752933884,0.14892309401424877,0.0,0.0,0.0,0.0,0.0
-0.463179540588497,2.071116410273759,-2.1469805845681624,0.9184488001886469,0.9586239797359027,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,1.6901298148750905,0.42314642552263915,0.0,0.0,0.0,0.0,0.0
-0.8538270028119012,-0.6787205345372253,1.6967085060698288,-0.44712888963935726,0.09180491599971234,0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0,1.4286465216572592,0.36092457547921675,0.0,0.0,0.0,0.0,0.0
-1.51911976638741,-0.22869342085038433,1.7234367493217526,0.4576757943305605,0.7567209575377185,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.673433599558136,0.20972789002700645,0.0,1.0,0.0,1.0,0.0
2.6894211095731437,0.6523223707692756,-0.7276765710672632,1.8670737606639756,-0.052090563676389395,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,4.814862889135419,0.9434737221975533,1.0,0.0,0.0,0.0,0.0
-0.016133555509190614,0.5352070237138681,0.06313027543336645,0.5218378553400703,0.948660349347158,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,2.8218199651202642,0.6946225315618653,1.0,0.0,0.0,0.0,0.0
0.8695782587392823,0.5272040934988169,0.9729319066136819,-0.8099352967612271,0.18111406660570517,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,2.1258390310493573,0.5314183084155357,1.0,1.0,1.0,1.0,1.0
0.17353460710221302,-0.5293346086772035,0.9721563595122438,-0.5297106642888921,1.3358228776227592,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,1.6332443904229592,0.40932521267933436,0.0,0.0,0.0,0.0,0.0
-0.8063097917111185,0.554053166878545,0.7077192330039191,0.7343109557641051,0.07882028524274486,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.1943193563248373,0.30881168731146674,1.0,0.0,0.0,0.0,0.0
0.27797219471783535,-2.172867807998155,-0.24843120335701413,-0.2646461765455498,0.20417276915080929,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.2902815365390611,0.09193104463711316,0.0,0.0,0.0,0.0,0.0
0.6615069767869013,0.954944174624736,-1.5471960070475812,-0.15312748846195398,-0.4343093559858767,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,2.3019214179405134,0.5749121560780224,1.0,0.0,0.0,0.0,0.0
-1.254851898951772,-1.5633154848158055,1.0153757197711732,2.5448361440041856,0.3861107217465073,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.3751064945823519,0.08509075400362787,0.0,0.0,1.0,0.0,1.0
1.1441286471839691,1.9294755732517404,0.1338984405123205,0.11631619181849624,-0.24112828144231346,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,3.5517710026295726,0.8251693724668345,1.0,1.0,0.0,0.0,1.0
-0.3651168544140585,-0.5847386095744631,-0.5355420529752123,-1.3826636243765222,1.1592203139977588,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.0832712396533839,0.12822679630982886,0.0,0.0,0.0,0.0,0.0
